1734645187.6719985,12.3,120
1734645218.0789058,12.3,120
1734645248.1868412,12.3,120
1734645278.32613,12.3,120
1734645308.7032368,12.3,120
1734645338.8125045,12.3,120
1734645368.9200227,12.3,120
1734645399.018705,12.3,120
1734645429.1249926,12.3,120
1734645459.234035,12.3,120
1734645489.3465183,12.3,120
1734645519.7774665,12.3,120
1734645789.9247267,12.3,120
1734645820.342619,12.3,120
1734645850.7130728,12.3,120
